"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"598","1","0","0","1","2012","1","0",1,"1",1,"75018",48.8915712263958,2.33161374851299,"2","1","1","1",151,55,0,0,"1",0,2,1125,3,100,10,10,10,10,9,10,"0","0",0.07,0.0186666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","0","14.028353","104090.37926",30.8000000000001
"599","1","1","0","1","2013","0","0",1,"1",1,"75018",48.8837035780261,2.33618255669787,"4","1","2","3",764,150,500,60,"1",0,6,30,5,92,10,10,9,10,9,9,"0","0",0.1,0.0266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1","70.977892","526655.95864",120
"600","1","1","1","1","2013","0","0",1,"1",1,"75011",48.8651099805708,2.38291672464785,"4","1","1","2",377,130,200,0,"1",0,3,10,66,94,10,10,10,10,9,9,"0","0",1.16,0.309333333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","285834.381391",1206.4
"601","1","1","1","1","2013","0","0",1,"1",1,"75018",48.8855665879993,2.3367372656003,"4","1","1","2",431,149,350,0,"1",0,3,1125,9,93,10,10,10,9,10,9,"0","0",0.21,0.056,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","1","0","1","1","40.041193","297105.65206",250.32
"602","1","0","0","1","2013","1","0",1,"1",1,"75007",48.8489048875891,2.32147145750695,"6","1","2","3",861,149,700,0,"4",9,6,60,12,98,9,9,10,10,9,9,"0","0",0.19,0.0506666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","79.989483","973551.997593",226.48
"603","1","1","1","1","2013","1","1",2,"1",1,"75011",48.8597797314524,2.37275819964632,"2","1","1","1",269,75,200,30,"1",0,5,90,163,92,9,9,10,10,10,9,"0","0",2.41,0.642666666666667,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","24.990907","203950.792027",1446
"604","1","0","0","1","2013","1","0",9,"1",1,"75011",48.8608684490364,2.36831806549241,"4","1","1","2",344,130,0,30,"1",0,2,1125,37,97,10,10,10,10,10,10,"0","0",0.73,0.194666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","1","31.958632","260814.395752",759.200000000001
"605","1","1","1","1","2013","1","0",1,"1",1,"75018",48.8869985612284,2.35438388256787,"2","1","1","1",301,48,250,15,"1",0,15,31,67,91,9,9,10,10,8,9,"0","0",1,0.266666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","27.963803","207491.41826",384
"606","1","1","1","1","2013","1","0",1,"1",1,"75005",48.8484868540422,2.35005541487539,"5","1.5","2","5",797,169,500,80,"4",25,5,15,8,93,9,8,10,9,10,9,"1","0",0.12,0.032,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","74.043691","801745.086148",162.24
"609","1","1","1","1","2011","1","0",3,"1",1,"75011",48.8540285895115,2.38312556043898,"2","1","1","2",484,110,250,50,"2",0,3,1125,13,98,10,10,10,10,10,10,"1","0",0.2,0.0533333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","44.965052","366959.789372",176
"610","1","1","0","1","2012","1","0",1,"1",1,"75017",48.8851467790637,2.32045585539367,"5","1","3","5",1023,130,0,50,"4",0,3,49,24,95,9,8,9,9,9,9,"0","0",0.35,0.0933333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","95.039769","808218.195576",364
"611","1","0","0","1","2014","1","0",1,"1",1,"75018",48.8878171963462,2.34797094473359,"3","1","1","1",409,74,200,20,"2",20,1,30,8,80,8,8,10,9,9,8,"0","0",0.13,0.0346666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","37.997327","281940.16634",76.9600000000001
"612","1","1","1","1","2012","1","0",2,"1",1,"75014",48.8317916752132,2.3241331410176,"2","1","1","1",484,80,600,32,"1",28,1,2,47,90,9,9,10,10,9,9,"0","0",0.72,0.192,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","44.965052","376267.555136",460.8
"613","1","1","0","1","2013","1","1",1,"1",0,"75017",48.8785926017728,2.28859529064259,"4","1","2","3",786,119,0,50,"2",25,5,30,25,99,10,10,10,10,10,10,"0","0",0.37,0.0986666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","73.021758","620977.030032",352.24
"615","1","1","1","1","2013","1","0",1,"1",0,"75011",48.8681664238332,2.37976017068331,"3","1","1","1",431,75,0,10,"3",10,3,1124,18,86,9,9,9,10,10,10,"1","0",1.66,0.442666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","1","40.041193","326776.176073",996.000000000001
"616","1","1","1","1","2013","1","0",1,"1",1,"75018",48.8928054302686,2.33793642608774,"4","1","2","3",441,80,300,0,"4",20,3,7,21,91,9,9,10,10,9,9,"0","0",0.31,0.0826666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","40.970223","303999.05466",198.4
"617","1","1","1","1","2012","1","0",2,"1",0,"75007",48.8589475337089,2.3058778764614,"4","1","2","2",829,210,1000,100,"2",30,6,120,48,95,9,10,10,10,10,9,"0","0",0.72,0.192,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","77.016587","937368.880377",1209.6
"618","1","1","1","1","2013","1","1",1,"1",0,"75017",48.8933362819313,2.32712724563277,"4","1","2","2",592,155,90,68,"2",25,2,300,81,97,10,10,10,10,10,10,"0","0",1.24,0.330666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","54.998576","467707.890304",1537.6
"620","1","0","0","0","2012","1","1",1,"1",0,"75010",48.8821831547586,2.35886644305153,"2","1","1","1",161,75,0,0,"2",6,3,1125,39,97,10,9,10,10,10,10,"0","0",1.03,0.274666666666667,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","14.957383","115441.081994",618.000000000001
"621","1","1","1","1","2013","1","0",1,"1",0,"75011",48.8587391444096,2.37745702958829,"2","1","1","1",194,40,150,8,"2",0,5,60,32,91,10,9,10,10,10,9,"0","0",0.48,0.128,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","18.023182","147087.188302",153.6
"623","1","1","1","1","2013","1","0",1,"1",0,"75018",48.8845179675973,2.33871270078413,"5","1","2","4",807,115,500,30,"1",0,3,10,6,96,9,10,10,10,10,10,"0","0",0.09,0.024,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","74.972721","556297.58982",82.8
"624","1","1","1","1","2013","1","0",1,"1",0,"75012",48.8451889291203,2.38592524316239,"2","1","1","1",409,100,1700,0,"2",0,365,365,3,90,9,10,10,9,9,9,"0","0",0.06,0.016,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","37.997327","293491.353748",48
"625","1","0","0","1","2013","1","1",1,"1",0,"75004",48.8614505599774,2.35376411065468,"5","1","2","3",646,300,0,30,"1",0,5,365,166,97,10,10,10,10,10,10,"1","0",2.65,0.706666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","60.015338","699478.76439",6360
"626","1","0","0","1","2013","1","0",1,"1",0,"75011",48.8646414580123,2.37470188183559,"2","1","2","1",667,120,250,0,"1",0,4,1125,7,100,10,10,10,10,10,10,"0","0",0.11,0.0293333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","61.966301","505706.982461",105.6
"627","1","1","1","1","2013","1","0",1,"1",1,"75010",48.8817569810795,2.36180106793437,"6","1","3","5",969,130,400,50,"1",0,5,21,4,100,10,10,10,10,9,10,"0","0",0.07,0.0186666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","90.023007","694797.568026",72.8000000000001
"628","1","0","0","1","2013","1","1",2,"1",0,"75020",48.8576162884211,2.40058213134771,"4","1","1","1",603,105,0,65,"2",15,2,1125,100,95,10,10,10,9,9,9,"1","0",1.51,0.402666666666667,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","56.020509","380491.297128",1268.4
"629","1","0","0","0","2013","1","0",1,"1",0,"75006",48.8504470014229,2.32587873324818,"4","1","1","2",398,124,0,40,"1",0,3,1125,54,89,9,9,10,10,10,9,"1","0",0.82,0.218666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","36.975394","460047.852148",813.440000000001
"630","1","0","0","0","2013","1","0",1,"1",1,"75002",48.8644112044168,2.34738859902123,"4","1","1","1",538,55,400,23,"1",8,2,1125,13,92,9,9,9,10,10,10,"0","0",0.19,0.0506666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","49.981814","466880.124574",83.6000000000001
"631","1","1","1","1","2013","1","0",1,"1",1,"75003",48.8671620032419,2.35921931470057,"2","1","1","1",431,88,550,50,"1",0,3,90,69,96,10,9,10,10,10,9,"0","0",1.06,0.282666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","0","1","0","1","0","40.041193","412264.123128",746.240000000001
"632","1","0","0","0","2013","1","0",2,"1",1,"75011",48.8687054213766,2.3714993086024,"4","2","3","3",1938,380,1000,150,"6",0,7,60,2,70,7,8,10,10,9,7,"0","0",0.03,0.008,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","180.046014","1469355.520254",91.2
"633","1","1","1","1","2013","1","0",1,"1",1,"75015",48.8364128815093,2.31019936830811,"4","1","1","1",463,60,700,35,"4",10,4,9,26,88,9,9,9,9,9,9,"0","0",0.44,0.117333333333333,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","1","0","0","0","0","1","0","43.014089","369103.897709",211.199999999999
"634","1","1","1","1","2012","1","1",1,"1",1,"75020",48.8666373013425,2.38658546487821,"2","1","1","1",280,50,400,0,"2",0,4,30,82,92,9,9,10,10,9,9,"1","0",1.26,0.336,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","0","1","1","0","1","0","26.01284","176679.20928",504
"635","1","1","1","1","2010","1","0",2,"1",1,"75018",48.8851097681421,2.33991676031539,"3","1","0","1",215,105,500,35,"2",25,2,1125,165,92,10,9,10,10,10,9,"1","0",2.65,0.706666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","19.974145","148208.1559",2226
"636","1","1","1","1","2013","1","0",3,"1",1,"75019",48.8776149059602,2.37743057073555,"2","1","1","1",388,62,150,30,"2",0,2,32,38,89,9,9,9,10,9,9,"1","0",0.58,0.154666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","0","1","0","0","1","36.046364","234553.690548",287.680000000001
"637","1","0","0","0","2013","1","0",1,"1",1,"75005",48.8513009930267,2.34606946460408,"2","1","1","1",538,150,500,0,"2",75,3,40,84,93,10,9,9,9,10,9,"0","0",1.29,0.344,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","1","1","0","0","1","0","49.981814","541203.081992",1548
"638","1","0","0","0","2013","1","0",1,"1",0,"75006",48.8480103531373,2.3409560034902,"4","1","3","3",1023,205,500,70,"4",0,7,30,7,97,10,9,10,10,10,9,"0","0",0.11,0.0293333333333333,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","95.039769","1182484.805898",180.4
"639","1","1","1","1","2013","1","0",1,"1",0,"75009",48.8800494994891,2.33995863114011,"3","1","1","2",398,129,0,48,"2",10,2,1125,30,98,10,9,10,10,10,9,"0","0",0.68,0.181333333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","1","36.975394","321020.370708",701.759999999999
"640","1","1","1","1","2011","1","0",1,"1",1,"75006",48.841965382334,2.33477542955403,"2","1","1","1",377,42,0,20,"2",0,1,30,20,94,10,9,10,10,10,10,"0","0",0.34,0.0906666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","0","35.024431","435773.970502",114.24
"641","1","1","1","0","2013","1","0",1,"1",1,"75010",48.8709874188113,2.36108490558514,"3","1","1","2",377,85,400,30,"2",20,2,20,28,90,9,9,10,10,10,9,"0","0",0.42,0.112,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","270318.558458",285.6
"642","1","1","1","1","2011","1","0",1,"1",0,"75008",48.8814967954885,2.32359406578296,"4","1","2","2",646,160,200,40,"4",20,5,30,32,99,10,10,10,10,10,10,"1","0",0.86,0.229333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","60.015338","645885.067556",1100.8
"643","1","1","0","1","2013","1","0",1,"1",1,"75018",48.8851860266442,2.36276289281833,"4","1","1","2",538,60,500,30,"2",10,3,1125,16,95,10,10,10,10,8,9,"0","0",0.25,0.0666666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","49.981814","370865.05988",120
"644","1","1","1","1","2013","0","0",2,"1",0,"75005",48.8493621728945,2.34583418542295,"2","1","1","2",398,110,0,25,"1",0,3,1125,21,88,9,8,10,10,10,9,"0","0",0.5,0.133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","1","36.975394","400369.566232",439.999999999999
"645","1","1","1","1","2012","1","1",1,"1",1,"75001",48.8598094159574,2.34663415546102,"2","1","1","1",431,180,0,30,"2",30,3,30,180,99,10,10,10,10,10,10,"0","0",2.71,0.722666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","0","40.041193","431523.936961",3902.4
"646","1","1","1","1","2013","1","0",3,"1",1,"75019",48.8775671374417,2.37814340069362,"4","1","2","2",409,86,200,50,"2",10,2,30,39,94,10,9,10,10,9,9,"1","0",0.6,0.16,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","37.997327","247248.606789",412.8
"647","1","1","1","1","2013","1","0",2,"1",1,"75019",48.8815576845505,2.39230007138913,"7","1","3","7",1292,129,300,50,"6",20,4,1125,5,85,9,7,10,10,8,9,"1","0",0.13,0.0346666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","120.030676","781039.608732",134.16
"648","1","1","0","1","2012","1","0",2,"1",0,"75002",48.8693315080955,2.35257167631873,"1","1","1","1",753,65,100,0,"1",30,4,60,3,93,10,9,10,10,10,10,"0","0",0.05,0.0133333333333333,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","1","1","69.955959","653458.613019",25.9999999999999
"649","1","1","1","1","2013","1","1",1,"1",1,"75012",48.8489857780997,2.3864164296758,"2","1","1","1",506,90,600,0,"2",0,3,365,49,97,10,10,10,10,10,10,"0","0",1.12,0.298666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","47.008918","363096.882632",806.400000000001
"650","1","0","0","1","2013","1","0",1,"1",1,"75013",48.8269093066157,2.35973897326028,"2","1","1","1",269,60,500,10,"1",0,3,1125,74,91,9,9,10,10,9,9,"0","0",1.13,0.301333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","24.990907","194179.34739",542.399999999999
"651","1","1","1","1","2013","1","0",1,"1",1,"75019",48.8771430428565,2.39579745444283,"4","1","1","2",366,70,200,40,"2",12,1,1125,122,92,9,9,10,10,9,9,"0","0",1.87,0.498666666666667,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","34.002498","221254.254486",1047.2
"653","1","0","0","1","2012","1","0",1,"1",0,"75009",48.8813033223371,2.33233668124957,"4","1","1","1",377,80,0,50,"2",0,6,365,31,95,10,9,10,10,10,10,"0","0",0.47,0.125333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","35.024431","304082.109942",300.799999999999
"654","1","1","1","1","2013","1","1",1,"1",1,"75009",48.8750260449874,2.33023633832447,"1","1","1","1",377,62,300,15,"1",0,1,365,136,97,10,9,10,10,10,10,"1","0",2.55,0.68,"0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","1","0","1","0","35.024431","304082.109942",1264.8
"655","1","1","0","1","2011","1","0",1,"1",1,"75019",48.8741812298093,2.38160068119498,"3","1","1","2",323,40,300,60,"1",5,2,31,11,90,9,9,10,10,9,9,"1","0",0.17,0.0453333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","1","1","30.007669","195259.902183",54.4
"656","1","1","1","1","2013","1","0",1,"1",1,"75001",48.8619153164604,2.35054214453353,"4","1","1","2",463,80,0,25,"2",15,2,14,10,96,9,10,10,10,10,10,"0","0",0.15,0.04,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","43.014089","463562.837153",96
"657","1","1","1","1","2013","1","1",1,"1",1,"75012",48.834668733176,2.39533178790436,"4","1","1","3",775,80,0,0,"2",15,3,30,110,98,10,10,10,10,9,10,"0","0",1.68,0.448,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","1","71.999825","556126.6483",1075.2
"658","1","0","0","1","2012","1","1",1,"1",0,"75004",48.8611704803185,2.35470716186024,"3","1","2","2",753,139,0,0,"1",0,3,30,39,100,10,10,10,10,10,10,"0","0",0.59,0.157333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0","1","1","69.955959","815336.702145",656.079999999999
"660","1","1","1","1","2013","1","0",1,"1",1,"75018",48.8981273661418,2.36513379989551,"2","1","1","1",323,59,300,55,"1",0,5,1125,58,90,10,9,10,10,8,9,"0","0",1.06,0.282666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","30.007669","222656.90398",500.320000000001
"661","1","1","1","1","2013","0","0",1,"1",0,"75013",48.835165908271,2.35776876539297,"4","1.5","2","2",1076,130,500,0,"1",0,7,60,16,89,9,9,9,9,9,9,"1","0",0.37,0.0986666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","1","0","0","1","1","99.963628","776717.38956",384.8
"662","1","1","1","1","2012","1","1",1,"1",1,"75017",48.8862921878882,2.3244580180775,"3","1","1","3",646,79,2500,40,"2",50,2,30,46,96,10,10,10,10,10,9,"0","0",0.91,0.242666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","60.015338","510370.434352",575.120000000001
"663","1","1","1","1","2012","1","0",24,"1",1,"75001",48.861519353044,2.34517663336962,"4","1","1","1",861,188,800,0,"1",0,7,1125,16,79,9,8,7,8,9,8,"0","0",0.24,0.064,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","79.989483","862046.658291",360.96
"664","1","1","0","1","2013","1","0",1,"1",1,"75017",48.8837797682113,2.30772943469886,"3","1","1","1",592,85,0,20,"2",80,4,15,5,96,10,10,10,10,10,10,"0","0",0.67,0.178666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","54.998576","467707.890304",455.600000000001
"665","1","1","1","0","2011","1","0",2,"1",1,"75011",48.8687176080228,2.36925387161743,"5","1","3","4",1184,141,200,40,"4",10,5,10,2,100,10,8,8,10,10,10,"0","0",0.04,0.0106666666666667,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","1","109.997152","897686.757472",45.1200000000001
"666","1","1","1","1","2013","1","0",2,"1",1,"75020",48.8582910957081,2.39388818530874,"2","1","1","1",129,47,0,0,"1",20,4,1000,84,94,10,9,10,10,9,9,"0","0",1.27,0.338666666666667,"0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","0","1","0","0","0","1","0","11.984487","81398.635704",477.52
"667","1","1","1","1","2011","1","0",1,"1",1,"75013",48.8303558025901,2.3723900180929,"3","1","1","2",410,65,150,40,"2",4,6,30,39,98,10,10,10,10,9,10,"0","0",0.6,0.16,"1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","38.09023","295961.0871",312
